topic_id,topic_title,category_id,tags,post_id,post_number,author,created_at,updated_at,reply_to_post_number,is_reply,reply_count,like_count,is_accepted_answer,mentioned_users,url,content,cleaned_content
170147,"Concerns Regarding Various Issues: Graded Assignments, Project Doubts, and ROE Score Updates",34,['clarification'],607528,4,carlton,2025-03-17 08:16:00.295000+00:00,2025-03-17 08:16:00.295000+00:00,2.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-various-issues-graded-assignments-project-doubts-and-roe-score-updates/170147/4,"We do not know yet. Please read reply to the original poster.
Thanks,
Kind regards",we do not know yet please read reply to the original poster thanks kind regards
170147,"Concerns Regarding Various Issues: Graded Assignments, Project Doubts, and ROE Score Updates",34,['clarification'],607749,5,lakshaygarg654,2025-03-17 12:43:30.265000+00:00,2025-03-17 12:43:30.265000+00:00,3.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-various-issues-graded-assignments-project-doubts-and-roe-score-updates/170147/5,"Thank you for your response @carlton and for addressing our concerns. We appreciate the efforts of the entire team in ensuring a smooth transition and improving the course experience.
The reason for raising this separate post is that multiple doubts related to the course have been left unanswered over the past few days. Even if the course team provides a response without an immediate resolution, it would help us understand the ongoing process and what to expect next.
We will wait for the resolution of GA6 issues and the release of Project 1 results. Regarding ROE, we initially assumed that marks would be awarded in the same manner as GA4 (110/100); however, now that you have clarified the maximum marks is 100.
Meanwhile, we would like to know if a session can be arranged to discuss the solution for Project 1. This would be beneficial for us in working on Project 2. Additionally, any updates regarding the pending queries for Project 2 would be greatly appreciated.
Looking forward to your response.
Regards,
Lakshay",thank you for your response carlton and for addressing our concerns we appreciate the efforts of the entire team in ensuring a smooth transition and improving the course experience the reason for raising this separate post is that multiple doubts related to the course have been left unanswered over the past few days even if the course team provides a response without an immediate resolution it would help us understand the ongoing process and what to expect next we will wait for the resolution of ga issues and the release of project results regarding roe we initially assumed that marks would be awarded in the same manner as ga however now that you have clarified the maximum marks is meanwhile we would like to know if a session can be arranged to discuss the solution for project this would be beneficial for us in working on project additionally any updates regarding the pending queries for project would be greatly appreciated looking forward to your response regards lakshay
170131,Problem with TDS GA Scores,34,"['clarification', 'miscellaneous', 'diploma-level']",607317,1,22f3001561,2025-03-16 18:46:29.863000+00:00,2025-03-16 18:46:29.863000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/problem-with-tds-ga-scores/170131/1,"In every TDS assignment after the first, I have not seen a submit button in the assignment page so I could not submit it there( I see it in the sanand portal and submit it there)
Now, my assignment score for all assignments (2,3,4,5) shows 0
I am attaching SS of my assignment-5 page to show there was no submit button available there
I had raised this as a ticket in the Support desk(21/Feb) in the past as discourse was not available to me at that time, but this didn’t get resolved. I saw a similar older thread where it was mentioned that this is not something to worry about but now it is showing in the portal that I am not allowed to take the End Term Exam. What can be done for this?
SS1895×1010 167 KB",in every tds assignment after the first i have not seen a submit button in the assignment page so i could not submit it there i see it in the sanand portal and submit it there now my assignment score for all assignments shows i am attaching ss of my assignment page to show there was no submit button available there i had raised this as a ticket in the support deskfeb in the past as discourse was not available to me at that time but this didnt get resolved i saw a similar older thread where it was mentioned that this is not something to worry about but now it is showing in the portal that i am not allowed to take the end term exam what can be done for this ss kb
170131,Problem with TDS GA Scores,34,"['clarification', 'miscellaneous', 'diploma-level']",607332,2,carlton,2025-03-17 03:38:14.468000+00:00,2025-03-17 03:38:14.468000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/problem-with-tds-ga-scores/170131/2,"@22f3001561 GA5 like all the prior GAs for TDS Jan 25 term were all to be submitted through the graded assignment page. Which is in the link provided (it is actually in the screen shot you have provided).
All the previous GA 1 through 4 were also exactly the same.
We have no evidence you ever submitted any of the other GAs except GA1.
Kind regards",f ga like all the prior gas for tds jan term were all to be submitted through the graded assignment page which is in the link provided it is actually in the screen shot you have provided all the previous ga through were also exactly the same we have no evidence you ever submitted any of the other gas except ga kind regards
169807,Clarification on Passing Criteria for TDS – January 2025 Term,34,['clarification'],606330,1,22ds2000011,2025-03-13 15:57:41.320000+00:00,2025-03-13 15:57:41.320000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-passing-criteria-for-tds-january-2025-term/169807/1,"Hi Carlton,
I am writing to confirm the basic requirements for successfully completing the course.
As I understand, the criteria for passing are:

Achieving a score greater than 40 marks in the graded assignments.
Securing more than 40 marks in the end-term examination.

Could you kindly confirm if this understanding is accurate? Additionally, please let me know if there are any other prerequisites to be met.",hi carlton i am writing to confirm the basic requirements for successfully completing the course as i understand the criteria for passing are achieving a score greater than marks in the graded assignments securing more than marks in the endterm examination could you kindly confirm if this understanding is accurate additionally please let me know if there are any other prerequisites to be met
169807,Clarification on Passing Criteria for TDS – January 2025 Term,34,['clarification'],606342,2,carlton,2025-03-13 16:26:59+00:00,2025-03-13 16:27:38.367000+00:00,1.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-passing-criteria-for-tds-january-2025-term/169807/2,"Best 2/5 first weekly GA >=40
Final course score T = 0.15GAA + 0.2 ROE1 + 0.2 P1 + 0.2P2 + 0.25F
Final T >= 40 (or less depending on any certificates for disabilities/SCST/OB etc.)",best first weekly ga final course score t gaa roe p p f final t or less depending on any certificates for disabilitiesscstob etc
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604305,1,22f3000985,2025-03-07 16:51:48.973000+00:00,2025-03-11 22:42:42.085000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/1,"Hey, It’s showiing Absent for Programming Quiz 1, But i submitted it successfully.
Is this because of any glitch? Anyone of you having the same error?",hey its showiing absent for programming quiz but i submitted it successfully is this because of any glitch anyone of you having the same error
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604361,2,Algsoch,2025-03-08 04:00:12.345000+00:00,2025-03-08 04:00:12.345000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/2,"same problem with  me
image382×386 19 KB",same problem with me image kb
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604377,3,23f3004246,2025-03-07 16:01:53.230000+00:00,2025-03-08 05:20:33.593000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/3,"Dear Sir,
I would like to bring this to your attention that even though I submitted the ROE multiple times, the dashboard is showing absent.
I hope the issue will be resolved at earliest as I am not the only one facing this issue
Screenshot 2025-03-07 212639524×386 47.4 KB",dear sir i would like to bring this to your attention that even though i submitted the roe multiple times the dashboard is showing absent i hope the issue will be resolved at earliest as i am not the only one facing this issue screenshot kb
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604175,4,24f2003130,2025-03-07 11:16:13.673000+00:00,2025-03-08 05:27:22.617000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/4,"Hi @carlton @Jivraj sir,
I wanted to bring to your attention that, although as you are already aware that I was present for the ROE and successfully submitted my exam, my dashboard currently reflects my status as “Absent.”
I have attached a screenshot for your reference. I assume this might be a backend issue or that the scores are still being updated. Could you kindly look into this and confirm?
Thank you
10000327121080×1032 90.3 KB",hi carlton jivraj sir i wanted to bring to your attention that although as you are already aware that i was present for the roe and successfully submitted my exam my dashboard currently reflects my status as absent i have attached a screenshot for your reference i assume this might be a backend issue or that the scores are still being updated could you kindly look into this and confirm thank you kb
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604177,5,23f1002630,2025-03-07 11:21:02.161000+00:00,2025-03-08 05:27:22.621000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/5,"image444×478 22.1 KB
I was attend the roe. Why is it showing as absent?
@carlton @Jivraj @s.anand",image kb i was attend the roe why is it showing as absent carlton jivraj sanand
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604178,6,23f2004169,2025-03-07 11:25:00.051000+00:00,2025-03-08 05:27:22.625000+00:00,5.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/6,I am experiencing the same issue. I ensured that my submission was completed and saved before the deadline. @carlton @Jivraj,i am experiencing the same issue i ensured that my submission was completed and saved before the deadline carlton jivraj
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604180,7,22f3001272,2025-03-07 11:31:48.998000+00:00,2025-03-08 05:27:22.628000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/7,"IMG_20250307_1528271012×1136 91 KB
I’m experiencing a similar issue, I attended and submitted the exam but it’s showing absent",img kb im experiencing a similar issue i attended and submitted the exam but its showing absent
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604288,9,Sagan,2025-03-07 15:31:15.925000+00:00,2025-03-08 05:27:22.635000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/9,Are the marks shown after adding bonus or before?,are the marks shown after adding bonus or before
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604310,10,Vedant22,2025-03-07 17:07:36.673000+00:00,2025-03-08 05:27:22.638000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/10,"Sir even for me it is showing absent , I had attended roe and submitted the answer.",sir even for me it is showing absent i had attended roe and submitted the answer
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604312,11,23f2004320,2025-03-07 17:12:08.627000+00:00,2025-03-08 05:27:22.640000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/11,"I’m experiencing a similar issue, I attended and submitted the exam but it’s showing absent.  @carlton @Jivraj
roll no. 23f2004320
Screenshot 2025-03-07 224052416×575 29.7 KB",im experiencing a similar issue i attended and submitted the exam but its showing absent carlton jivraj roll no f screenshot kb
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604321,12,22f3002771,2025-03-07 18:26:21.071000+00:00,2025-03-08 05:27:22.643000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/12,"@Jivraj @carlton
I submitted my exam with perfect 10 score I even went to the technical meet you guys kept and I asked that my score it showing 5/10 but I used the hacking procedure can you please tell what is my score and he said that we will take your highest score only and don’t worry it’s not 5, then I got a invite for the meet you guys kept for those who scored perfectly in the roe, after all this I don’t understand how is my score 60 percent.",jivraj carlton i submitted my exam with perfect score i even went to the technical meet you guys kept and i asked that my score it showing but i used the hacking procedure can you please tell what is my score and he said that we will take your highest score only and dont worry its not then i got a invite for the meet you guys kept for those who scored perfectly in the roe after all this i dont understand how is my score percent
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604413,14,23f2005141,2025-03-08 07:01:44.857000+00:00,2025-03-08 07:01:44.857000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/14,"image419×365 15.8 KB
I’m experiencing a similar issue, I attended and submitted the exam but it’s showing absent.
roll no .23f2005141",image kb im experiencing a similar issue i attended and submitted the exam but its showing absent roll no f
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604414,15,23f2005141,2025-03-08 07:03:08.686000+00:00,2025-03-08 07:03:08.686000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/15,"image475×307 8.78 KB
this is my roe marks
roll no 23f2005141",image kb this is my roe marks roll no f
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604465,16,22ds3000103,2025-03-08 09:12:59.101000+00:00,2025-03-08 09:12:59.101000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/16,"Sir even for me it is showing absent , I had attended roe and submitted the answer.",sir even for me it is showing absent i had attended roe and submitted the answer
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604482,17,23f2000599,2025-03-08 09:58:54.936000+00:00,2025-03-08 09:58:54.936000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/17,I am facing the same issue sir and it’s really scaring me now cause I put so much effort into it ang got 7/10 and now it is showing absent even though i submitted several times,i am facing the same issue sir and its really scaring me now cause i put so much effort into it ang got and now it is showing absent even though i submitted several times
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604508,18,22f2000008,2025-03-08 11:42:00.165000+00:00,2025-03-08 11:42:00.165000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/18,"image474×646 36.2 KB
@carlton @Jivraj
Sir I gave ROE TDS exam and even submitted it  and got many correct answer  but it is showing absent in my dashboard.",image kb carlton jivraj sir i gave roe tds exam and even submitted it and got many correct answer but it is showing absent in my dashboard
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604750,19,junejaharshita,2025-03-09 07:35:00.221000+00:00,2025-03-09 07:35:00.221000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/19,@carlton @Jivraj My result is showing absent please clarify it.,carlton jivraj my result is showing absent please clarify it
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604752,20,23f2001682,2025-03-09 07:46:33.021000+00:00,2025-03-09 07:46:33.021000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/20,I am experiencing the same issue. I ensured that my submission was completed and saved before the deadline. @carlton @Jivraj,i am experiencing the same issue i ensured that my submission was completed and saved before the deadline carlton jivraj
169369,Programming Quiz 1 in Student Dashboard (label for ROE scores) - showing absent or incorrect,34,"['clarification', 'term1-2025', 'score-issues', 'tds-roe']",604822,21,ItsMeAlex,2025-03-09 11:22:41.366000+00:00,2025-03-09 11:22:41.366000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/programming-quiz-1-in-student-dashboard-label-for-roe-scores-showing-absent-or-incorrect/169369/21,"24F1001631 here. It is also showing absent for me. I had submitted before the time limit and also after the time limit after hacking it(wasn’t sure if it was allowed but decided to try it nevertheless)
I feel I should atleast receive the marks for which I had submitted within the time limit.
My roll number is 24F1001631.
image1430×253 11 KB",f here it is also showing absent for me i had submitted before the time limit and also after the time limit after hacking itwasnt sure if it was allowed but decided to try it nevertheless i feel i should atleast receive the marks for which i had submitted within the time limit my roll number is f image kb
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601561,1,carlton,2025-03-01 08:54:26.517000+00:00,2025-03-02 07:13:59.937000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/1,"This is the official page for discussing anything related to the ROE itself. Please limit posts on this thread to technical questions or doubts regarding the ROE itself.
The Remote Online Exam has been scheduled for
Sunday, 2nd March 2025 (02/03/2025 ) at 1:00pm
The exam link will become available at the below mentioned site, 1 hour before the start time:
https://study.iitm.ac.in/ds/exam.html
[EDIT]

There will be a Gmeet manned by the course team from Sunday, March 2, 2025 7:20 AM→Sunday, March 2, 2025 8:20 AM to solve your technical issues (timeouts, question not visible etc).
Please do not ask concept related questions in this meet. Use this only for clarifying technical issues. If your issue is resolved, PLEASE EXIT THE MEET. Lurkers will be penalized 
There is a bonus provided for student feedback on the ROE exam preparation and attempt. This will be available till Sunday, March 2, 2025 11:30 AM

All the best,
TDS Team",this is the official page for discussing anything related to the roe itself please limit posts on this thread to technical questions or doubts regarding the roe itself the remote online exam has been scheduled for sunday nd march at pm the exam link will become available at the below mentioned site hour before the start time edit there will be a gmeet manned by the course team from sunday march amsunday march am to solve your technical issues timeouts question not visible etc please do not ask concept related questions in this meet use this only for clarifying technical issues if your issue is resolved please exit the meet lurkers will be penalized there is a bonus provided for student feedback on the roe exam preparation and attempt this will be available till sunday march am all the best tds team
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601566,3,bhashwar_sengupta,2025-03-01 08:59:36.183000+00:00,2025-03-01 08:59:36.183000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/3,Would we be able to start work on the questions 1 hour before the exam start time?,would we be able to start work on the questions hour before the exam start time
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601568,4,carlton,2025-03-01 09:01:56.407000+00:00,2025-03-01 09:01:56.407000+00:00,3.0,True,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/4,@bhashwar_sengupta No that will not be possible. It will go live only at 1 pm.,bhashwarsengupta no that will not be possible it will go live only at pm
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601588,5,bhashwar_sengupta,2025-03-01 09:40:09.245000+00:00,2025-03-01 09:40:09.245000+00:00,4.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/5,"Got it. Thank you. Also, are there any standard set of instructions that we need to follow during the ROE, like in OPPEs?",got it thank you also are there any standard set of instructions that we need to follow during the roe like in oppes
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601648,7,Yogesh1,2025-03-01 11:19:35.700000+00:00,2025-03-01 11:19:35.700000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/7,Is it 45 minutes long?,is it minutes long
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601788,8,23f2004837,2025-03-01 15:16:32.904000+00:00,2025-03-01 15:16:32.904000+00:00,7.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/8,"No, it is 45 minutes ‘short’",no it is minutes short
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601833,9,23f2004636,2025-03-01 16:34:53.754000+00:00,2025-03-01 16:34:53.754000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/9,"@carlton will exam take place on the IITM Exam Portal (like other JAVA, Python OPPE) or will it take place on the TDS course portal like we had for Weekly GA?",carlton will exam take place on the iitm exam portal like other java python oppe or will it take place on the tds course portal like we had for weekly ga
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601837,10,Muthupalaniappan,2025-03-01 16:45:45.614000+00:00,2025-03-01 16:45:45.614000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/10,"Hello @carlton sir, I could only find one live session of ROE in youtube. Can you please point out where are the other recordings?",hello carlton sir i could only find one live session of roe in youtube can you please point out where are the other recordings
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",601950,11,carlton,2025-03-02 02:43:00.880000+00:00,2025-03-02 02:43:29.676000+00:00,10.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/11,"All week 7 sessions are ROE mock solving questions. Only the 4th session was a special session and was labelled as such, but it also has a mock solving component. These are all available on the Youtube channel",all week sessions are roe mock solving questions only the th session was a special session and was labelled as such but it also has a mock solving component these are all available on the youtube channel
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602053,12,21f3001303,2025-03-02 06:03:47.027000+00:00,2025-03-02 06:03:47.027000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/12,Sir we have to join the google meet for ROE or it’s an open book exam?,sir we have to join the google meet for roe or its an open book exam
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602055,13,24f2007378,2025-03-02 06:09:45.769000+00:00,2025-03-02 06:09:45.769000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/13,Is there a google meet that we have to join for proctoring?,is there a google meet that we have to join for proctoring
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602070,14,lakshaygarg654,2025-03-02 06:27:21.092000+00:00,2025-03-02 06:27:21.092000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/14,"@carlton
I hope the Remote Online Exam (ROE) is ready to be uploaded to the portal. Is there any update regarding the additional time request? Can we expect any consideration on this?
I submitted my request at the following link:
Request for additional time for roe",carlton i hope the remote online exam roe is ready to be uploaded to the portal is there any update regarding the additional time request can we expect any consideration on this i submitted my request at the following link request for additional time for roe
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602081,15,23f2005138,2025-03-02 06:37:21.495000+00:00,2025-03-02 06:37:21.495000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/15,@carlton Is the exam link enabled yet? Not able to see TDS in the table given at Exam,carlton is the exam link enabled yet not able to see tds in the table given at exam
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602084,16,23f2002562,2025-03-02 06:40:08.093000+00:00,2025-03-02 06:40:08.093000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/16,"I am not being able to see the ROE link on the website where it is supposed to appear i.e. https://study.iitm.ac.in/ds/exam.html
Can someone please inform if it is available for them ?",i am not being able to see the roe link on the website where it is supposed to appear ie can someone please inform if it is available for them
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602086,17,23f1003066,2025-03-02 06:41:16.706000+00:00,2025-03-02 06:41:16.706000+00:00,16.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/17,no it’s not available,no its not available
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602087,18,23f2003853,2025-03-02 06:42:23.367000+00:00,2025-03-02 06:42:23.367000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/18,"Awaiting link
image1920×1080 277 KB",awaiting link image kb
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602088,19,Lokkiii,2025-03-02 06:42:56.799000+00:00,2025-03-02 06:42:56.799000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/19,Not available yet at the exam portal,not available yet at the exam portal
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602092,20,Vishnuprasad,2025-03-02 06:46:23.314000+00:00,2025-03-02 06:46:23.314000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/20,I still couldn’t see the link being displayed in the link you mentioned?,i still couldnt see the link being displayed in the link you mentioned
168832,Remote Online Exam [TDS Jan 2025],34,"['term1-2025', 'tds-roe']",602094,21,Kabir1203,2025-03-02 06:49:08.144000+00:00,2025-03-02 06:49:08.144000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/remote-online-exam-tds-jan-2025/168832/21,Exam link is available now on the portal.,exam link is available now on the portal
168506,Revised dates [TDS Jan 2025],34,"['operational', 'announcement', 'term1-2025']",599875,1,s.anand,2025-02-26 05:11:28.936000+00:00,2025-02-26 14:06:50.556000+00:00,,False,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/revised-dates-tds-jan-2025/168506/1,"A few updates on dates. Hope this eases pressure a little.

Graded Assignment 6 moved from 14 Feb to 28 Feb 2025. Submission date moved from 9 Mar to 16 Mar 2025.
Project 2 moved from 21 Feb to 3 Mar 2025. Submission date moved from 17 Mar to 31 Mar 2025.
Graded Assignment 7 moved from 28 Feb to 7 Mar 2025. Submission date moved from 16 Mar to 26 Mar 2025.
Project 1 results will be released by 16 Mar 2025.

The TDS course page now reflects these dates.",a few updates on dates hope this eases pressure a little graded assignment moved from feb to feb submission date moved from mar to mar project moved from feb to mar submission date moved from mar to mar graded assignment moved from feb to mar submission date moved from mar to mar project results will be released by mar the tds course page now reflects these dates
168506,Revised dates [TDS Jan 2025],34,"['operational', 'announcement', 'term1-2025']",602240,4,Yogesh1,2025-03-02 09:03:36.547000+00:00,2025-03-02 09:03:36.547000+00:00,,False,1,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/revised-dates-tds-jan-2025/168506/4,@carlton @s.anand I don’t see the link to GA6 on the course page.,carlton sanand i dont see the link to ga on the course page
168506,Revised dates [TDS Jan 2025],34,"['operational', 'announcement', 'term1-2025']",602286,5,carlton,2025-03-02 10:18:30.587000+00:00,2025-03-02 10:18:30.587000+00:00,4.0,True,0,0,False,[],https://discourse.onlinedegree.iitm.ac.in/t/revised-dates-tds-jan-2025/168506/5,Its in seek portal. Please login to your Dashboard and check.,its in seek portal please login to your dashboard and check
